track_id,disc_number,duration,explicit,name,preview_url,track_number,popularity,is_playable,acousticness,analysis_url,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,genre_id
3jjujdWJ72nww5eGnfs2E7,1,207133,0,Adore You,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=cde021ca5d3e42a8bd440f1004a562dc,3,88,,0.02370000071823597,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,0.6759999990463257,0.7710000276565552,7.000000096013537e-06,8,0.10199999809265137,-3.674999952316284,1,0.04830000177025795,99.0479965209961,4,0.5690000057220459,['Harry Styles'],"['pop', 'post-teen pop']"
1ZMiCix7XSAbfAJlEZWMCp,1,240133,0,Falling,https://p.scdn.co/mp3-preview/755e88e49f038885df13efc6689381a2068e972d?cid=cde021ca5d3e42a8bd440f1004a562dc,6,88,,0.8389999866485596,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,0.5669999718666077,0.2669999897480011,1.4600000213249587e-06,4,0.08900000154972076,-6.501999855041504,1,0.029899999499320984,110.01100158691406,4,0.05920000001788139,['Harry Styles'],"['pop', 'post-teen pop']"
1D3z6HTiQsNmZxjl7F7eoG,1,218801,1,m y . l i f e (with 21 Savage & Morray),https://p.scdn.co/mp3-preview/89cac290533add6fca114ba375697fa97bd267f1?cid=cd552680dec84110b29ddf95d645cbe8,3,88,,0.062199998646974564,https://api.spotify.com/v1/audio-analysis/1D3z6HTiQsNmZxjl7F7eoG,0.597000002861023,0.5870000123977661,0.0,7,0.21400000154972076,-7.026000022888184,0,0.13699999451637268,140.02099609375,4,0.07530000060796738,"['J. Cole', '21 Savage']","['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap', 'atl hip hop', 'trap']"
5W8jRrZ6tWrTrqnKRtIQBf,1,218210,1,p r i d e . i s . t h e . d e v i l (with Lil Baby),https://p.scdn.co/mp3-preview/31341796f6942a53b4a9f230343549178c0c2d34?cid=cd552680dec84110b29ddf95d645cbe8,7,88,,0.10400000214576721,https://api.spotify.com/v1/audio-analysis/5W8jRrZ6tWrTrqnKRtIQBf,0.8610000014305115,0.656000018119812,0.0,4,0.09860000014305115,-7.867000102996826,0,0.42500001192092896,88.96700286865234,4,0.3310000002384186,"['J. Cole', 'Lil Baby']","['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap', 'atl hip hop', 'atl trap', 'trap']"
2MZQAvsA7aZDssppBLRxYp,1,140942,0,Batom de Cereja - Ao Vivo,https://p.scdn.co/mp3-preview/9de6cd1ad51525c6d9831a4f7749d342daa4524e?cid=cd552680dec84110b29ddf95d645cbe8,1,88,,0.5559999942779541,https://api.spotify.com/v1/audio-analysis/2MZQAvsA7aZDssppBLRxYp,0.6060000061988831,0.9079999923706055,0.0,6,0.1899999976158142,-6.201000213623047,0,0.05649999901652336,171.96600341796875,4,0.7979999780654907,['Israel & Rodolffo'],"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
0tgVpDi06FyKpA1z0VMD4v,1,263400,0,Perfect,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=cde021ca5d3e42a8bd440f1004a562dc,5,88,,0.16300000250339508,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.5989999771118164,0.4480000138282776,0.0,8,0.10599999874830246,-6.311999797821045,1,0.02319999970495701,95.05000305175781,3,0.1679999977350235,['Ed Sheeran'],"['pop', 'uk pop']"
2U5WueTLIK5WJLD7mvDODv,1,194621,1,Wishing Well,,15,88,,0.0033599999733269215,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,0.6499999761581421,0.6129999756813049,0.0,9,0.2669999897480011,-6.130000114440918,0,0.12800000607967377,149.9720001220703,4,0.0803999975323677,['Juice WRLD'],"['chicago rap', 'melodic rap']"
4y4spB9m0Q6026KfkAvy9Q,1,149297,1,Lonely (with benny blanco),,1,88,,0.8640000224113464,https://api.spotify.com/v1/audio-analysis/4y4spB9m0Q6026KfkAvy9Q,0.6309999823570251,0.23899999260902405,0.0,11,0.11599999666213989,-7.071000099182129,0,0.039799999445676804,79.85900115966797,4,0.09269999712705612,"['Justin Bieber', 'benny blanco']","['canadian pop', 'pop', 'post-teen pop', 'electropop', 'pop dance', 'pop rap']"
7m9OqQk4RVRkw9JJdeAw96,1,119133,1,Jocelyn Flores,https://p.scdn.co/mp3-preview/9fd5ccc86f318c303d582800e9f7d6f07f40440b?cid=cde021ca5d3e42a8bd440f1004a562dc,2,88,,0.4690000116825104,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.871999979019165,0.39100000262260437,4.129999979340937e-06,0,0.296999990940094,-9.144000053405762,0,0.24199999868869781,134.02099609375,4,0.43700000643730164,['XXXTENTACION'],"['emo rap', 'miami hip hop']"
1nahzW3kfMuwReTka28tH5,1,170813,0,Hold On,,9,88,,0.010400000028312206,https://api.spotify.com/v1/audio-analysis/1nahzW3kfMuwReTka28tH5,0.6579999923706055,0.6340000033378601,0.0,1,0.11999999731779099,-6.067999839782715,0,0.04309999942779541,140.0019989013672,4,0.3019999861717224,['Justin Bieber'],"['canadian pop', 'pop', 'post-teen pop']"
2r6OAV3WsYtXuXjvJ1lIDi,1,190534,1,Hello (feat. A Boogie Wit da Hoodie),,30,88,,0.018699999898672104,https://api.spotify.com/v1/audio-analysis/2r6OAV3WsYtXuXjvJ1lIDi,0.9049999713897705,0.6470000147819519,0.0,10,0.28200000524520874,-5.065000057220459,0,0.10700000077486038,130.97000122070312,4,0.367000013589859,"['A Boogie Wit da Hoodie', 'Pop Smoke']","['melodic rap', 'pop rap', 'rap', 'trap', 'brooklyn drill']"
2tnVG71enUj33Ic2nFN6kZ,1,157605,0,Ride It,https://p.scdn.co/mp3-preview/278c488e5cd64d303bff3cacf7780ba2c045b2e4?cid=1926fc0969d243ca946f290f8acd7fb3,1,88,,0.1770000010728836,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,0.8799999952316284,0.7509999871253967,6.430000212276354e-05,7,0.10599999874830246,-4.257999897003174,0,0.08739999681711197,117.947998046875,4,0.8840000033378601,['Regard'],"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
5E30LdtzQTGqRvNd7l6kG5,1,260173,0,Daddy Issues,https://p.scdn.co/mp3-preview/087accb64df2f5e6bd13e00aa47a9ef84afbdea1?cid=cde021ca5d3e42a8bd440f1004a562dc,6,88,,0.06780000030994415,https://api.spotify.com/v1/audio-analysis/5E30LdtzQTGqRvNd7l6kG5,0.5879999995231628,0.5210000276565552,0.14900000393390656,10,0.12300000339746475,-9.461000442504883,1,0.03290000185370445,85.01200103759766,4,0.3370000123977661,['The Neighbourhood'],"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']"
5JqZ3oqF00jkT81foAFvqg,1,169333,0,Prisoner (feat. Dua Lipa),https://p.scdn.co/mp3-preview/993e160238e38b9d7f62106bf974228af84d7d48?cid=cde021ca5d3e42a8bd440f1004a562dc,1,88,,0.010300000198185444,https://api.spotify.com/v1/audio-analysis/5JqZ3oqF00jkT81foAFvqg,0.781000018119812,0.6700000166893005,0.0,3,0.07609999924898148,-3.9119999408721924,0,0.04520000144839287,127.98999786376953,4,0.5950000286102295,"['Miley Cyrus', 'Dua Lipa']","['dance pop', 'pop', 'post-teen pop', 'uk pop']"
